,対象,人物ID,氏名,読み,作品ID,作品名,副題,作品名読み,図書カードURL,テキストファイルURL,テキストファイルパス,備考,length
1383,True,111,佐々木 味津三,ささき みつぞう,595,右門捕物帖,23 幽霊水,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card595.html,https://www.aozora.gr.jp/cards/000111/files/595_ruby_19464.zip,./bunko/cards/000111/files/edit/595_ruby_19464.txt,,672.0
1384,True,111,佐々木 味津三,ささき みつぞう,586,右門捕物帖,24 のろいのわら人形,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card586.html,https://www.aozora.gr.jp/cards/000111/files/586_ruby_19466.zip,./bunko/cards/000111/files/edit/586_ruby_19466.txt,,999.0
1385,True,111,佐々木 味津三,ささき みつぞう,590,右門捕物帖,25 卒塔婆を祭った米びつ,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card590.html,https://www.aozora.gr.jp/cards/000111/files/590_ruby_19468.zip,./bunko/cards/000111/files/edit/590_ruby_19468.txt,,777.0
1386,True,111,佐々木 味津三,ささき みつぞう,584,右門捕物帖,26 七七の橙,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card584.html,https://www.aozora.gr.jp/cards/000111/files/584_ruby_19470.zip,./bunko/cards/000111/files/edit/584_ruby_19470.txt,,795.0
1387,True,111,佐々木 味津三,ささき みつぞう,563,右門捕物帖,27 献上博多人形,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card563.html,https://www.aozora.gr.jp/cards/000111/files/563_ruby_19498.zip,./bunko/cards/000111/files/edit/563_ruby_19498.txt,,796.0
1388,True,111,佐々木 味津三,ささき みつぞう,587,右門捕物帖,28 お蘭しごきの秘密,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card587.html,https://www.aozora.gr.jp/cards/000111/files/587_ruby_19500.zip,./bunko/cards/000111/files/edit/587_ruby_19500.txt,,765.0
1389,True,111,佐々木 味津三,ささき みつぞう,571,右門捕物帖,29 開運女人地蔵,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card571.html,https://www.aozora.gr.jp/cards/000111/files/571_ruby_19502.zip,./bunko/cards/000111/files/edit/571_ruby_19502.txt,,742.0
1390,True,111,佐々木 味津三,ささき みつぞう,594,右門捕物帖,30 闇男,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card594.html,https://www.aozora.gr.jp/cards/000111/files/594_ruby_19504.zip,./bunko/cards/000111/files/edit/594_ruby_19504.txt,,607.0
1391,True,111,佐々木 味津三,ささき みつぞう,561,右門捕物帖,31 毒を抱く女,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card561.html,https://www.aozora.gr.jp/cards/000111/files/561_ruby_19508.zip,./bunko/cards/000111/files/edit/561_ruby_19508.txt,,648.0
1392,True,111,佐々木 味津三,ささき みつぞう,591,右門捕物帖,32 朱彫りの花嫁,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card591.html,https://www.aozora.gr.jp/cards/000111/files/591_ruby_19510.zip,./bunko/cards/000111/files/edit/591_ruby_19510.txt,,769.0
1393,True,111,佐々木 味津三,ささき みつぞう,589,右門捕物帖,33 死人ぶろ,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card589.html,https://www.aozora.gr.jp/cards/000111/files/589_ruby_19512.zip,./bunko/cards/000111/files/edit/589_ruby_19512.txt,,763.0
1394,True,111,佐々木 味津三,ささき みつぞう,574,右門捕物帖,34 首つり五人男,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card574.html,https://www.aozora.gr.jp/cards/000111/files/574_ruby_19514.zip,./bunko/cards/000111/files/edit/574_ruby_19514.txt,,930.0
1395,True,111,佐々木 味津三,ささき みつぞう,570,右門捕物帖,35 左刺しの匕首,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card570.html,https://www.aozora.gr.jp/cards/000111/files/570_ruby_19520.zip,./bunko/cards/000111/files/edit/570_ruby_19520.txt,,698.0
1396,True,111,佐々木 味津三,ささき みつぞう,573,右門捕物帖,36 子持ちすずり,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card573.html,https://www.aozora.gr.jp/cards/000111/files/573_ruby_19522.zip,./bunko/cards/000111/files/edit/573_ruby_19522.txt,,644.0
1397,True,111,佐々木 味津三,ささき みつぞう,557,右門捕物帖,37 血の降るへや,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card557.html,https://www.aozora.gr.jp/cards/000111/files/557_ruby_19518.zip,./bunko/cards/000111/files/edit/557_ruby_19518.txt,,732.0
1398,True,111,佐々木 味津三,ささき みつぞう,593,右門捕物帖,38 やまがら美人影絵,うもんとりものちょう,https://www.aozora.gr.jp/cards/000111/card593.html,https://www.aozora.gr.jp/cards/000111/files/593_ruby_19516.zip,./bunko/cards/000111/files/edit/593_ruby_19516.txt,,586.0
1399,True,111,佐々木 味津三,ささき みつぞう,1484,十万石の怪談,,じゅうまんごくのかいだん,https://www.aozora.gr.jp/cards/000111/card1484.html,https://www.aozora.gr.jp/cards/000111/files/1484_ruby_16678.zip,./bunko/cards/000111/files/edit/1484_ruby_16678.txt,,509.0
1400,True,111,佐々木 味津三,ささき みつぞう,565,旗本退屈男,01 第一話　旗本退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card565.html,https://www.aozora.gr.jp/cards/000111/files/565_ruby_4197.zip,./bunko/cards/000111/files/edit/565_ruby_4197.txt,,446.0
1401,True,111,佐々木 味津三,ささき みつぞう,566,旗本退屈男,02 第二話　続旗本退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card566.html,https://www.aozora.gr.jp/cards/000111/files/566_ruby_4091.zip,./bunko/cards/000111/files/edit/566_ruby_4091.txt,,384.0
1402,True,111,佐々木 味津三,ささき みつぞう,567,旗本退屈男,03 第三話　後の旗本退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card567.html,https://www.aozora.gr.jp/cards/000111/files/567_ruby_4203.zip,./bunko/cards/000111/files/edit/567_ruby_4203.txt,,333.0
1403,True,111,佐々木 味津三,ささき みつぞう,568,旗本退屈男,04 第四話　京へ上った退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card568.html,https://www.aozora.gr.jp/cards/000111/files/568_ruby_4205.zip,./bunko/cards/000111/files/edit/568_ruby_4205.txt,,771.0
1404,True,111,佐々木 味津三,ささき みつぞう,1479,旗本退屈男,05 第五話　三河に現れた退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1479.html,https://www.aozora.gr.jp/cards/000111/files/1479_ruby_3162.zip,./bunko/cards/000111/files/edit/1479_ruby_3162.txt,,589.0
1405,True,111,佐々木 味津三,ささき みつぞう,1474,旗本退屈男,06 第六話　身延に現れた退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1474.html,https://www.aozora.gr.jp/cards/000111/files/1474_ruby_1739.zip,./bunko/cards/000111/files/edit/1474_ruby_1739.txt,,626.0
1406,True,111,佐々木 味津三,ささき みつぞう,1475,旗本退屈男,07 第七話　仙台に現れた退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1475.html,https://www.aozora.gr.jp/cards/000111/files/1475_ruby_1742.zip,./bunko/cards/000111/files/edit/1475_ruby_1742.txt,,701.0
1407,True,111,佐々木 味津三,ささき みつぞう,1480,旗本退屈男,08 第八話　日光に現れた退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1480.html,https://www.aozora.gr.jp/cards/000111/files/1480_ruby_4309.zip,./bunko/cards/000111/files/edit/1480_ruby_4309.txt,,905.0
1408,True,111,佐々木 味津三,ささき みつぞう,1476,旗本退屈男,09 第九話　江戸に帰った退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1476.html,https://www.aozora.gr.jp/cards/000111/files/1476_ruby_6105.zip,./bunko/cards/000111/files/edit/1476_ruby_6105.txt,,665.0
1409,True,111,佐々木 味津三,ささき みつぞう,1477,旗本退屈男,10 第十話　幽霊を買った退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1477.html,https://www.aozora.gr.jp/cards/000111/files/1477_ruby_5667.zip,./bunko/cards/000111/files/edit/1477_ruby_5667.txt,,815.0
1410,True,111,佐々木 味津三,ささき みつぞう,1478,旗本退屈男,11 第十一話　千代田城へ乗り込んだ退屈男,はたもとたいくつおとこ,https://www.aozora.gr.jp/cards/000111/card1478.html,https://www.aozora.gr.jp/cards/000111/files/1478_ruby_6087.zip,./bunko/cards/000111/files/edit/1478_ruby_6087.txt,,1545.0
1411,True,111,佐々木 味津三,ささき みつぞう,1486,山県有朋の靴,,やまがたありとものくつ,https://www.aozora.gr.jp/cards/000111/card1486.html,https://www.aozora.gr.jp/cards/000111/files/1486_ruby_16679.zip,./bunko/cards/000111/files/edit/1486_ruby_16679.txt,,462.0
1412,True,111,佐々木 味津三,ささき みつぞう,1485,流行暗殺節,,りゅうこうあんさつぶし,https://www.aozora.gr.jp/cards/000111/card1485.html,https://www.aozora.gr.jp/cards/000111/files/1485_ruby_16680.zip,./bunko/cards/000111/files/edit/1485_ruby_16680.txt,,621.0
1413,True,111,佐々木 味津三,ささき みつぞう,1483,老中の眼鏡,,ろうじゅうのめがね,https://www.aozora.gr.jp/cards/000111/card1483.html,https://www.aozora.gr.jp/cards/000111/files/1483_ruby_16571.zip,./bunko/cards/000111/files/edit/1483_ruby_16571.txt,,574.0
1414,True,1248,佐藤 垢石,さとう こうせき,46737,岩魚,,いわな,https://www.aozora.gr.jp/cards/001248/card46737.html,https://www.aozora.gr.jp/cards/001248/files/46737_ruby_25655.zip,./bunko/cards/001248/files/edit/46737_ruby_25655.txt,,349.0
1415,True,1248,佐藤 垢石,さとう こうせき,46770,縁談,,えんだん,https://www.aozora.gr.jp/cards/001248/card46770.html,https://www.aozora.gr.jp/cards/001248/files/46770_ruby_26272.zip,./bunko/cards/001248/files/edit/46770_ruby_26272.txt,,260.0
1416,True,1248,佐藤 垢石,さとう こうせき,46765,『七面鳥』と『忘れ褌』,,『しちめんちょう』と『わすれふんどし』,https://www.aozora.gr.jp/cards/001248/card46765.html,https://www.aozora.gr.jp/cards/001248/files/46765_ruby_26289.zip,./bunko/cards/001248/files/edit/46765_ruby_26289.txt,,240.0
1417,True,1248,佐藤 垢石,さとう こうせき,46744,支那の狸汁,,しなのたぬきじる,https://www.aozora.gr.jp/cards/001248/card46744.html,https://www.aozora.gr.jp/cards/001248/files/46744_ruby_25662.zip,./bunko/cards/001248/files/edit/46744_ruby_25662.txt,,82.0
1418,True,1248,佐藤 垢石,さとう こうせき,46745,しゃもじ（杓子）,,しゃもじ,https://www.aozora.gr.jp/cards/001248/card46745.html,https://www.aozora.gr.jp/cards/001248/files/46745_ruby_25663.zip,./bunko/cards/001248/files/edit/46745_ruby_25663.txt,,83.0
1419,True,1248,佐藤 垢石,さとう こうせき,46748,純情狸,,じゅんじょうだぬき,https://www.aozora.gr.jp/cards/001248/card46748.html,https://www.aozora.gr.jp/cards/001248/files/46748_ruby_25664.zip,./bunko/cards/001248/files/edit/46748_ruby_25664.txt,,309.0
1420,True,1248,佐藤 垢石,さとう こうせき,46789,増上寺物語,,ぞうじょうじものがたり,https://www.aozora.gr.jp/cards/001248/card46789.html,https://www.aozora.gr.jp/cards/001248/files/46789_ruby_26293.zip,./bunko/cards/001248/files/edit/46789_ruby_26293.txt,,262.0
1421,True,1763,佐藤 春夫,さとう はるお,58459,あじさい,,あじさい,https://www.aozora.gr.jp/cards/001763/card58459.html,https://www.aozora.gr.jp/cards/001763/files/58459_txt_62514.zip,./bunko/cards/001763/files/edit/58459_txt_62514.txt,,52.0
1422,True,1763,佐藤 春夫,さとう はるお,58540,西班牙犬の家,（夢見心地になることの好きな人々の為めの短篇）,スペインけんのいえ,https://www.aozora.gr.jp/cards/001763/card58540.html,https://www.aozora.gr.jp/cards/001763/files/58540_ruby_62515.zip,./bunko/cards/001763/files/edit/58540_ruby_62515.txt,,196.0
1423,True,1763,佐藤 春夫,さとう はるお,60567,幽香嬰女伝,,ゆうこうえいじょでん,https://www.aozora.gr.jp/cards/001763/card60567.html,https://www.aozora.gr.jp/cards/001763/files/60567_ruby_75422.zip,./bunko/cards/001763/files/edit/60567_ruby_75422.txt,,180.0
1424,True,219,里村 欣三,さとむら きんぞう,1074,苦力頭の表情,,クーリーがしらのひょうじょう,https://www.aozora.gr.jp/cards/000219/card1074.html,https://www.aozora.gr.jp/cards/000219/files/1074_ruby.zip,./bunko/cards/000219/files/edit/1074_ruby.txt,,291.0
1425,True,219,里村 欣三,さとむら きんぞう,2931,シベリヤに近く,,シベリヤにちかく,https://www.aozora.gr.jp/cards/000219/card2931.html,https://www.aozora.gr.jp/cards/000219/files/2931_ruby_8580.zip,./bunko/cards/000219/files/edit/2931_ruby_8580.txt,,241.0
1426,True,219,里村 欣三,さとむら きんぞう,2932,放浪の宿,,ほうろうのやど,https://www.aozora.gr.jp/cards/000219/card2932.html,https://www.aozora.gr.jp/cards/000219/files/2932_ruby_37265.zip,./bunko/cards/000219/files/edit/2932_ruby_37265.txt,,402.0
1427,True,1159,佐野 昌一,さの しょういち,43627,科学者と夜店商人,,かがくしゃとよみせしょうにん,https://www.aozora.gr.jp/cards/000160/card43627.html,https://www.aozora.gr.jp/cards/000160/files/43627_ruby_16784.zip,./bunko/cards/000160/files/edit/43627_ruby_16784.txt,,98.0
1428,True,1159,佐野 昌一,さの しょういち,43664,十年後のラジオ界,,じゅうねんごのラジオかい,https://www.aozora.gr.jp/cards/000160/card43664.html,https://www.aozora.gr.jp/cards/000160/files/43664_ruby_16857.zip,./bunko/cards/000160/files/edit/43664_ruby_16857.txt,,73.0
1429,True,1159,佐野 昌一,さの しょういち,43629,白銅貨の効用,,はくどうかのこうよう,https://www.aozora.gr.jp/cards/000160/card43629.html,https://www.aozora.gr.jp/cards/000160/files/43629_ruby_16788.zip,./bunko/cards/000160/files/edit/43629_ruby_16788.txt,,40.0
1430,True,1159,佐野 昌一,さの しょういち,43589,発明小僧,,はつめいこぞう,https://www.aozora.gr.jp/cards/000160/card43589.html,https://www.aozora.gr.jp/cards/000160/files/43589_ruby_16806.zip,./bunko/cards/000160/files/edit/43589_ruby_16806.txt,,330.0
1431,True,8,島木 健作,しまき けんさく,2688,黒猫,,くろねこ,https://www.aozora.gr.jp/cards/000008/card2688.html,https://www.aozora.gr.jp/cards/000008/files/2688_ruby_20887.zip,./bunko/cards/000008/files/edit/2688_ruby_20887.txt,,231.0
1432,True,8,島木 健作,しまき けんさく,1083,鰊漁場,,にしんぎょじょう,https://www.aozora.gr.jp/cards/000008/card1083.html,https://www.aozora.gr.jp/cards/000008/files/1083_ruby_3812.zip,./bunko/cards/000008/files/edit/1083_ruby_3812.txt,,727.0
1433,True,8,島木 健作,しまき けんさく,697,癩,,らい,https://www.aozora.gr.jp/cards/000008/card697.html,https://www.aozora.gr.jp/cards/000008/files/697_ruby_20889.zip,./bunko/cards/000008/files/edit/697_ruby_20889.txt,,751.0
1434,True,158,島崎 藤村,しまざき とうそん,2949,朝飯,,あさめし,https://www.aozora.gr.jp/cards/000158/card2949.html,https://www.aozora.gr.jp/cards/000158/files/2949_ruby_5793.zip,./bunko/cards/000158/files/edit/2949_ruby_5793.txt,,100.0
1435,True,158,島崎 藤村,しまざき とうそん,1511,嵐,,あらし,https://www.aozora.gr.jp/cards/000158/card1511.html,https://www.aozora.gr.jp/cards/000158/files/1511_ruby_20469.zip,./bunko/cards/000158/files/edit/1511_ruby_20469.txt,,1082.0
1436,True,158,島崎 藤村,しまざき とうそん,4623,ある女の生涯,,あるおんなのしょうがい,https://www.aozora.gr.jp/cards/000158/card4623.html,https://www.aozora.gr.jp/cards/000158/files/4623_ruby_29897.zip,./bunko/cards/000158/files/edit/4623_ruby_29897.txt,,913.0
1437,True,158,島崎 藤村,しまざき とうそん,1509,家,01 （上）,いえ,https://www.aozora.gr.jp/cards/000158/card1509.html,https://www.aozora.gr.jp/cards/000158/files/1509_ruby_4945.zip,./bunko/cards/000158/files/edit/1509_ruby_4945.txt,,3930.0
1438,True,158,島崎 藤村,しまざき とうそん,1510,家,02 （下）,いえ,https://www.aozora.gr.jp/cards/000158/card1510.html,https://www.aozora.gr.jp/cards/000158/files/1510_ruby_4951.zip,./bunko/cards/000158/files/edit/1510_ruby_4951.txt,,4758.0
1439,True,158,島崎 藤村,しまざき とうそん,836,岩石の間,,がんせきのあいだ,https://www.aozora.gr.jp/cards/000158/card836.html,https://www.aozora.gr.jp/cards/000158/files/836_ruby_23276.zip,./bunko/cards/000158/files/edit/836_ruby_23276.txt,,847.0
1440,True,158,島崎 藤村,しまざき とうそん,838,旧主人,,きゅうしゅじん,https://www.aozora.gr.jp/cards/000158/card838.html,https://www.aozora.gr.jp/cards/000158/files/838_ruby_2886.zip,./bunko/cards/000158/files/edit/838_ruby_2886.txt,,1068.0
1441,True,158,島崎 藤村,しまざき とうそん,50306,桜の実の熟する時,,さくらのみのじゅくするとき,https://www.aozora.gr.jp/cards/000158/card50306.html,https://www.aozora.gr.jp/cards/000158/files/50306_ruby_75143.zip,,,
1442,True,158,島崎 藤村,しまざき とうそん,844,刺繍,,ししゅう,https://www.aozora.gr.jp/cards/000158/card844.html,https://www.aozora.gr.jp/cards/000158/files/844_ruby_20939.zip,./bunko/cards/000158/files/edit/844_ruby_20939.txt,,284.0
